Curso;Unidade Curricular;Turno;Turma;Inscritos no turno;Dia da semana;Hora início da aula;Hora fim da aula;Data da aula;Sala atribuída à aula;Lotação da sala
LP;Comportamento Organizacional - Processos Individuais;L5202TP01;PC4, PC3, PC2, PC1;48;Qua;13:00:00;14:30:00;14/12/2022;1,00E+06;50
LP;Comportamento Organizacional - Processos Individuais;L5202TP01;PC4, PC3, PC2, PC1;48;Qua;13:00:00;14:30:00;07/12/2022;1,00E+06;50
LP;Comportamento Organizacional - Processos Individuais;L5202TP01;PC4, PC3, PC2, PC1;48;Qua;13:00:00;14:30:00;30/11/2022;1,00E+06;50
LP;Comportamento Organizacional - Processos Individuais;L5202TP01;PC4, PC3, PC2, PC1;48;Qua;13:00:00;14:30:00;23/11/2022;1,00E+06;50
LP;Comportamento Organizacional - Processos Individuais;L5202TP01;PC4, PC3, PC2, PC1;48;Qua;13:00:00;14:30:00;16/11/2022;1,00E+06;50
LP;Comportamento Organizacional - Processos Individuais;L5202TP01;PC4, PC3, PC2, PC1;48;Qua;13:00:00;14:30:00;09/11/2022;1,00E+06;50
LP;Comportamento Organizacional - Processos Individuais;L5202TP01;PC4, PC3, PC2, PC1;48;Qua;13:00:00;14:30:00;02/11/2022;1,00E+06;50
LP;Comportamento Organizacional - Processos Individuais;L5202TP01;PC4, PC3, PC2, PC1;48;Qua;13:00:00;14:30:00;26/10/2022;1,00E+06;50
LP;Comportamento Organizacional - Processos Individuais;L5202TP01;PC4, PC3, PC2, PC1;48;Qua;13:00:00;14:30:00;19/10/2022;1,00E+06;50
LP;Comportamento Organizacional - Processos Individuais;L5202TP01;PC4, PC3, PC2, PC1;48;Qua;13:00:00;14:30:00;12/10/2022;1,00E+06;50
LP;Comportamento Organizacional - Processos Individuais;L5202TP01;PC4, PC3, PC2, PC1;48;Qua;13:00:00;14:30:00;28/09/2022;1,00E+06;50
LP;Comportamento Organizacional - Processos Individuais;L5202TP01;PC4, PC3, PC2, PC1;48;Qua;13:00:00;14:30:00;21/09/2022;1,00E+06;50
LP;Comportamento Organizacional - Processos Individuais;L5202TP01;PC4, PC3, PC2, PC1;48;Seg;11:00:00;12:30:00;05/12/2022;1,00E+06;50
LP;Comportamento Organizacional - Processos Individuais;L5202TP01;PC4, PC3, PC2, PC1;48;Seg;11:00:00;12:30:00;28/11/2022;1,00E+06;50
LP;Comportamento Organizacional - Processos Individuais;L5202TP01;PC4, PC3, PC2, PC1;48;Seg;11:00:00;12:30:00;21/11/2022;1,00E+06;50
LP;Comportamento Organizacional - Processos Individuais;L5202TP01;PC4, PC3, PC2, PC1;48;Seg;11:00:00;12:30:00;14/11/2022;1,00E+06;50
LP;Comportamento Organizacional - Processos Individuais;L5202TP01;PC4, PC3, PC2, PC1;48;Seg;11:00:00;12:30:00;07/11/2022;1,00E+06;50
LP;Comportamento Organizacional - Processos Individuais;L5202TP01;PC4, PC3, PC2, PC1;48;Seg;11:00:00;12:30:00;31/10/2022;1,00E+06;50
LP;Comportamento Organizacional - Processos Individuais;L5202TP01;PC4, PC3, PC2, PC1;48;Seg;11:00:00;12:30:00;24/10/2022;1,00E+06;50
LP;Comportamento Organizacional - Processos Individuais;L5202TP01;PC4, PC3, PC2, PC1;48;Seg;11:00:00;12:30:00;17/10/2022;1,00E+06;50
LP;Comportamento Organizacional - Processos Individuais;L5202TP01;PC4, PC3, PC2, PC1;48;Seg;11:00:00;12:30:00;10/10/2022;1,00E+06;50
LP;Comportamento Organizacional - Processos Individuais;L5202TP01;PC4, PC3, PC2, PC1;48;Seg;11:00:00;12:30:00;03/10/2022;1,00E+06;50
LP;Comportamento Organizacional - Processos Individuais;L5202TP01;PC4, PC3, PC2, PC1;48;Seg;11:00:00;12:30:00;26/09/2022;1,00E+06;50
LP;Comportamento Organizacional - Processos Individuais;L5202TP01;PC4, PC3, PC2, PC1;48;Seg;11:00:00;12:30:00;19/09/2022;1,00E+06;50
LP;Estatística e Análise de Dados III;L5242PL05;PC4;30;Ter;11:00:00;12:30:00;06/12/2022;D1.01;35
LP;Estatística e Análise de Dados III;L5242PL05;PC4;30;Ter;09:30:00;11:00:00;06/12/2022;D1.01;35
LP;Estatística e Análise de Dados III;L5242PL05;PC4;30;Seg;16:00:00;17:30:00;12/12/2022;D1.01;35
LP;Estatística e Análise de Dados III;L5242PL05;PC4;30;Seg;08:00:00;09:30:00;12/12/2022;D1.01;35
LP;Estatística e Análise de Dados III;L5242PL05;PC4;30;Qui;14:30:00;16:00:00;24/11/2022;D1.02;27
LP;Estatística e Análise de Dados III;L5242PL05;PC4;30;Qui;14:30:00;16:00:00;10/11/2022;D1.02;27
LP;Estatística e Análise de Dados III;L5242PL05;PC4;30;Qui;14:30:00;16:00:00;27/10/2022;D1.02;27
LP;Estatística e Análise de Dados III;L5242PL05;PC4;30;Qui;14:30:00;16:00:00;06/10/2022;D1.02;27
LP;Estatística e Análise de Dados III;L5242PL05;PC4;30;Qui;16:00:00;17:30:00;24/11/2022;D1.02;27
LP;Estatística e Análise de Dados III;L5242PL05;PC4;30;Qui;16:00:00;17:30:00;10/11/2022;D1.02;27
LP;Estatística e Análise de Dados III;L5242PL05;PC4;30;Qui;16:00:00;17:30:00;27/10/2022;D1.02;27
LP;Estatística e Análise de Dados III;L5242PL05;PC4;30;Qui;16:00:00;17:30:00;06/10/2022;D1.02;27
LP;Psicologia Social;L5200TP07;PA4, PA2;68;Qua;11:00:00;12:30:00;30/11/2022;C5.07;68
LP;Psicologia Social;L5200TP07;PA4, PA2;68;Qua;11:00:00;12:30:00;23/11/2022;C5.07;68
LP;Psicologia Social;L5200TP07;PA4, PA2;68;Qua;11:00:00;12:30:00;16/11/2022;C5.07;68
LP;Psicologia Social;L5200TP07;PA4, PA2;68;Qua;11:00:00;12:30:00;09/11/2022;C5.07;68
LP;Psicologia Social;L5200TP07;PA4, PA2;68;Qua;11:00:00;12:30:00;02/11/2022;C5.07;68
LP;Psicologia Social;L5200TP07;PA4, PA2;68;Qua;11:00:00;12:30:00;26/10/2022;C5.07;68
LP;Psicologia Social;L5200TP07;PA4, PA2;68;Qua;11:00:00;12:30:00;19/10/2022;C5.07;68
LP;Psicologia Social;L5200TP07;PA4, PA2;68;Qua;11:00:00;12:30:00;12/10/2022;C5.07;68
LP;Psicologia Social;L5200TP07;PA4, PA2;68;Qua;11:00:00;12:30:00;28/09/2022;C5.07;68
LP;Psicologia Social;L5200TP07;PA4, PA2;68;Qua;11:00:00;12:30:00;21/09/2022;C5.07;68
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL04;EI-B9, EI-B12, EI-B11, EI-B10;26;Qua;09:30:00;11:00:00;14/12/2022;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL04;EI-B9, EI-B12, EI-B11, EI-B10;26;Qua;09:30:00;11:00:00;07/12/2022;D1.14;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL04;EI-B9, EI-B12, EI-B11, EI-B10;26;Qua;09:30:00;11:00:00;30/11/2022;D1.14;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL04;EI-B9, EI-B12, EI-B11, EI-B10;26;Qua;09:30:00;11:00:00;23/11/2022;D1.14;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL04;EI-B9, EI-B12, EI-B11, EI-B10;26;Qua;09:30:00;11:00:00;16/11/2022;D1.14;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL04;EI-B9, EI-B12, EI-B11, EI-B10;26;Qua;09:30:00;11:00:00;09/11/2022;D1.14;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL04;EI-B9, EI-B12, EI-B11, EI-B10;26;Qua;09:30:00;11:00:00;26/10/2022;D1.14;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL04;EI-B9, EI-B12, EI-B11, EI-B10;26;Qua;09:30:00;11:00:00;19/10/2022;D1.14;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL04;EI-B9, EI-B12, EI-B11, EI-B10;26;Qua;09:30:00;11:00:00;12/10/2022;D1.14;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL04;EI-B9, EI-B12, EI-B11, EI-B10;26;Qua;09:30:00;11:00:00;28/09/2022;D1.14;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL04;EI-B9, EI-B12, EI-B11, EI-B10;26;Qua;09:30:00;11:00:00;21/09/2022;D1.14;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL04;EI-B9, EI-B12, EI-B11, EI-B10;26;Qua;09:30:00;11:00:00;14/09/2022;D1.14;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL04;EI-B9, EI-B12, EI-B11, EI-B10;26;Qua;11:00:00;12:30:00;14/12/2022;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL04;EI-B9, EI-B12, EI-B11, EI-B10;26;Qua;11:00:00;12:30:00;07/12/2022;D1.14;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL04;EI-B9, EI-B12, EI-B11, EI-B10;26;Qua;11:00:00;12:30:00;30/11/2022;D1.14;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL04;EI-B9, EI-B12, EI-B11, EI-B10;26;Qua;11:00:00;12:30:00;23/11/2022;D1.14;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL04;EI-B9, EI-B12, EI-B11, EI-B10;26;Qua;11:00:00;12:30:00;16/11/2022;D1.14;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL04;EI-B9, EI-B12, EI-B11, EI-B10;26;Qua;11:00:00;12:30:00;09/11/2022;D1.14;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL04;EI-B9, EI-B12, EI-B11, EI-B10;26;Qua;11:00:00;12:30:00;26/10/2022;D1.14;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL04;EI-B9, EI-B12, EI-B11, EI-B10;26;Qua;11:00:00;12:30:00;19/10/2022;D1.14;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL04;EI-B9, EI-B12, EI-B11, EI-B10;26;Qua;11:00:00;12:30:00;12/10/2022;D1.14;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL04;EI-B9, EI-B12, EI-B11, EI-B10;26;Qua;11:00:00;12:30:00;28/09/2022;D1.14;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL04;EI-B9, EI-B12, EI-B11, EI-B10;26;Qua;11:00:00;12:30:00;21/09/2022;D1.14;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL04;EI-B9, EI-B12, EI-B11, EI-B10;26;Qua;11:00:00;12:30:00;14/09/2022;D1.14;27
