Curso;Unidade Curricular;Turno;Turma;Inscritos no turno;Dia da semana;Hora início da aula;Hora fim da aula;Data da aula;Sala atribuída à aula;Lotação da sala
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708PL07;ET-C4, ET-C3;12;Qui;C7.06;66;11:00:00;12:30:00;03/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708PL07;ET-C4, ET-C3;12;Qui;C7.06;66;11:00:00;12:30:00;27/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708PL07;ET-C4, ET-C3;12;Qui;C7.06;66;11:00:00;12:30:00;20/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708PL07;ET-C4, ET-C3;12;Qui;C7.06;66;11:00:00;12:30:00;13/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708PL07;ET-C4, ET-C3;12;Qui;Indefinido;Indefinido;11:00:00;12:30:00;06/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708PL07;ET-C4, ET-C3;12;Qui;C7.06;66;11:00:00;12:30:00;29/09/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708PL07;ET-C4, ET-C3;12;Qui;Indefinido;Indefinido;11:00:00;12:30:00;22/09/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708PL07;ET-C4, ET-C3;12;Qui;Indefinido;Indefinido;11:00:00;12:30:00;15/09/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL05;IGE-B4, IGE-B3, IGE-B2, IGE-B1;26;Qui;D1.14;27;11:00:00;12:30:00;15/12/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL05;IGE-B4, IGE-B3, IGE-B2, IGE-B1;26;Qui;D1.14;27;11:00:00;12:30:00;24/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL05;IGE-B4, IGE-B3, IGE-B2, IGE-B1;26;Qui;D1.14;27;11:00:00;12:30:00;17/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL05;IGE-B4, IGE-B3, IGE-B2, IGE-B1;26;Qui;D1.14;27;11:00:00;12:30:00;10/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL05;IGE-B4, IGE-B3, IGE-B2, IGE-B1;26;Qui;Indefinido;Indefinido;11:00:00;12:30:00;03/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL05;IGE-B4, IGE-B3, IGE-B2, IGE-B1;26;Qui;D1.14;27;11:00:00;12:30:00;27/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL05;IGE-B4, IGE-B3, IGE-B2, IGE-B1;26;Qui;D1.14;27;11:00:00;12:30:00;20/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL05;IGE-B4, IGE-B3, IGE-B2, IGE-B1;26;Qui;D1.14;27;11:00:00;12:30:00;13/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL05;IGE-B4, IGE-B3, IGE-B2, IGE-B1;26;Qui;D1.14;27;11:00:00;12:30:00;06/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL05;IGE-B4, IGE-B3, IGE-B2, IGE-B1;26;Qui;D1.14;27;11:00:00;12:30:00;29/09/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL05;IGE-B4, IGE-B3, IGE-B2, IGE-B1;26;Qui;D1.14;27;11:00:00;12:30:00;22/09/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL05;IGE-B4, IGE-B3, IGE-B2, IGE-B1;26;Qui;D1.14;27;11:00:00;12:30:00;15/09/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL05;IGE-B4, IGE-B3, IGE-B2, IGE-B1;26;Qui;D1.14;27;09:30:00;11:00:00;15/12/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL05;IGE-B4, IGE-B3, IGE-B2, IGE-B1;26;Qui;D1.14;27;09:30:00;11:00:00;24/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL05;IGE-B4, IGE-B3, IGE-B2, IGE-B1;26;Qui;D1.14;27;09:30:00;11:00:00;17/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL05;IGE-B4, IGE-B3, IGE-B2, IGE-B1;26;Qui;D1.14;27;09:30:00;11:00:00;10/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL05;IGE-B4, IGE-B3, IGE-B2, IGE-B1;26;Qui;Indefinido;Indefinido;09:30:00;11:00:00;03/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL05;IGE-B4, IGE-B3, IGE-B2, IGE-B1;26;Qui;D1.14;27;09:30:00;11:00:00;27/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL05;IGE-B4, IGE-B3, IGE-B2, IGE-B1;26;Qui;D1.14;27;09:30:00;11:00:00;20/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL05;IGE-B4, IGE-B3, IGE-B2, IGE-B1;26;Qui;D1.14;27;09:30:00;11:00:00;13/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL05;IGE-B4, IGE-B3, IGE-B2, IGE-B1;26;Qui;D1.14;27;09:30:00;11:00:00;06/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL05;IGE-B4, IGE-B3, IGE-B2, IGE-B1;26;Qui;D1.14;27;09:30:00;11:00:00;29/09/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL05;IGE-B4, IGE-B3, IGE-B2, IGE-B1;26;Qui;D1.14;27;09:30:00;11:00:00;22/09/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL05;IGE-B4, IGE-B3, IGE-B2, IGE-B1;26;Qui;D1.14;27;09:30:00;11:00:00;15/09/2022
CT;Organização Pessoal e Gestão do Tempo;00676TP01;CI-CT-01;30;Qui;AA2.28;30;11:00:00;12:30:00;03/11/2022
CT;Organização Pessoal e Gestão do Tempo;00676TP01;CI-CT-01;30;Qui;AA2.28;30;11:00:00;12:30:00;27/10/2022
CT;Organização Pessoal e Gestão do Tempo;00676TP01;CI-CT-01;30;Qui;AA3.29;50;11:00:00;12:30:00;20/10/2022
CT;Organização Pessoal e Gestão do Tempo;00676TP01;CI-CT-01;30;Qui;AA2.28;30;11:00:00;12:30:00;13/10/2022
CT;Organização Pessoal e Gestão do Tempo;00676TP01;CI-CT-01;30;Qui;AA2.26;30;11:00:00;12:30:00;06/10/2022
CT;Diversidade no Local de Trabalho;00664TP02;CI-CT-02;25;Seg;1,00E+04;50;13:00:00;14:30:00;24/10/2022
CT;Diversidade no Local de Trabalho;00664TP02;CI-CT-02;25;Seg;1,00E+04;50;13:00:00;14:30:00;17/10/2022
CT;Diversidade no Local de Trabalho;00664TP02;CI-CT-02;25;Seg;1,00E+04;50;13:00:00;14:30:00;10/10/2022
CT;Diversidade no Local de Trabalho;00664TP02;CI-CT-02;25;Seg;1,00E+04;50;13:00:00;14:30:00;03/10/2022
CT;Diversidade no Local de Trabalho;00664TP02;CI-CT-02;25;Seg;1,00E+04;50;13:00:00;14:30:00;26/09/2022
CT;Língua Espanhola;00670TP01;CI-CT-01;29;Sex;C5.05;30;11:00:00;12:30:00;25/11/2022
CT;Língua Espanhola;00670TP01;CI-CT-01;29;Sex;C5.05;30;11:00:00;12:30:00;18/11/2022
CT;Língua Espanhola;00670TP01;CI-CT-01;29;Sex;C5.05;30;11:00:00;12:30:00;11/11/2022
CT;Língua Espanhola;00670TP01;CI-CT-01;29;Sex;C5.05;30;11:00:00;12:30:00;04/11/2022
CT;Língua Espanhola;00670TP01;CI-CT-01;29;Sex;C5.05;30;11:00:00;12:30:00;28/10/2022
CT;Língua Espanhola;00670TP01;CI-CT-01;29;Sex;C5.05;30;11:00:00;12:30:00;21/10/2022
CT;Língua Espanhola;00670TP01;CI-CT-01;29;Sex;C5.05;30;11:00:00;12:30:00;14/10/2022
CT;Língua Espanhola;00670TP01;CI-CT-01;29;Sex;C5.05;30;11:00:00;12:30:00;07/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;Ter;C6.02;40;16:00:00;17:30:00;06/12/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;Ter;C6.02;40;16:00:00;17:30:00;29/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;Ter;C6.02;40;16:00:00;17:30:00;22/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;Ter;C6.02;40;16:00:00;17:30:00;15/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;Ter;C6.02;40;16:00:00;17:30:00;08/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;Ter;C6.02;40;16:00:00;17:30:00;25/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;Ter;C6.02;40;16:00:00;17:30:00;18/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;Ter;C6.02;40;16:00:00;17:30:00;11/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;Ter;C6.02;40;16:00:00;17:30:00;04/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;Ter;C6.02;40;16:00:00;17:30:00;27/09/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;Ter;C6.02;40;16:00:00;17:30:00;20/09/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;Ter;Indefinido;Indefinido;16:00:00;17:30:00;13/09/2022
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;Seg;C5.02;46;11:00:00;12:30:00;05/12/2022
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;Qui;C5.08;58;13:00:00;14:30:00;15/12/2022
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;Qui;C5.08;58;13:00:00;14:30:00;24/11/2022
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;Qui;C5.08;58;13:00:00;14:30:00;17/11/2022
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;Qui;C5.08;58;13:00:00;14:30:00;10/11/2022
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;Qui;C5.08;58;13:00:00;14:30:00;03/11/2022
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;Qui;C5.08;58;13:00:00;14:30:00;27/10/2022
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;Qui;C5.08;58;13:00:00;14:30:00;20/10/2022
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;Qui;C5.08;58;13:00:00;14:30:00;13/10/2022
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;Qui;C5.08;58;13:00:00;14:30:00;06/10/2022
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;Qui;C5.08;58;13:00:00;14:30:00;29/09/2022
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;Qui;C3.01;54;13:00:00;14:30:00;22/09/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;Indefinido;Indefinido;09:30:00;11:00:00;06/12/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;D1.11;22;09:30:00;11:00:00;29/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;D1.11;22;09:30:00;11:00:00;22/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;D1.11;22;09:30:00;11:00:00;15/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;D1.11;22;09:30:00;11:00:00;08/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;D1.11;22;09:30:00;11:00:00;25/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;D1.11;22;09:30:00;11:00:00;18/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;D1.11;22;09:30:00;11:00:00;11/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;D1.11;22;09:30:00;11:00:00;04/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;D1.11;22;09:30:00;11:00:00;27/09/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;D1.11;22;09:30:00;11:00:00;20/09/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;D1.11;22;09:30:00;11:00:00;13/09/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;Indefinido;Indefinido;11:00:00;12:30:00;06/12/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;D1.11;22;11:00:00;12:30:00;29/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;D1.11;22;11:00:00;12:30:00;22/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;D1.11;22;11:00:00;12:30:00;15/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;D1.11;22;11:00:00;12:30:00;08/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;D1.11;22;11:00:00;12:30:00;25/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;D1.11;22;11:00:00;12:30:00;18/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;D1.11;22;11:00:00;12:30:00;11/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;D1.11;22;11:00:00;12:30:00;04/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;D1.11;22;11:00:00;12:30:00;27/09/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;D1.11;22;11:00:00;12:30:00;20/09/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;D1.11;22;11:00:00;12:30:00;13/09/2022
LP;Percepção, Atenção e Memória;L5209TP05;PA4, PA2;67;Ter;C5.06;70;09:30:00;11:00:00;13/12/2022
LP;Percepção, Atenção e Memória;L5209TP05;PA4, PA2;67;Ter;C5.06;70;09:30:00;11:00:00;06/12/2022
LP;Percepção, Atenção e Memória;L5209TP05;PA4, PA2;67;Ter;C5.06;70;09:30:00;11:00:00;29/11/2022
LP;Percepção, Atenção e Memória;L5209TP05;PA4, PA2;67;Ter;C5.06;70;09:30:00;11:00:00;15/11/2022
LP;Percepção, Atenção e Memória;L5209TP05;PA4, PA2;67;Ter;C5.06;70;09:30:00;11:00:00;08/11/2022
LP;Percepção, Atenção e Memória;L5209TP05;PA4, PA2;67;Ter;C5.06;70;09:30:00;11:00:00;18/10/2022
LP;Percepção, Atenção e Memória;L5209TP05;PA4, PA2;67;Ter;C5.06;70;09:30:00;11:00:00;11/10/2022
LP;Percepção, Atenção e Memória;L5209TP05;PA4, PA2;67;Ter;C5.06;70;09:30:00;11:00:00;04/10/2022
LP;Percepção, Atenção e Memória;L5209TP05;PA4, PA2;67;Ter;C5.06;70;09:30:00;11:00:00;27/09/2022
LP;Percepção, Atenção e Memória;L5209TP05;PA4, PA2;67;Ter;C5.06;70;09:30:00;11:00:00;20/09/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL19;EI-PL-A1;29;Qua;D1.01;35;21:00:00;22:30:00;14/12/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL19;EI-PL-A1;29;Qua;D1.01;35;21:00:00;22:30:00;07/12/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL19;EI-PL-A1;29;Qua;D1.01;35;21:00:00;22:30:00;30/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL19;EI-PL-A1;29;Qua;D1.01;35;21:00:00;22:30:00;23/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL19;EI-PL-A1;29;Qua;D1.01;35;21:00:00;22:30:00;16/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL19;EI-PL-A1;29;Qua;D1.01;35;21:00:00;22:30:00;09/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL19;EI-PL-A1;29;Qua;D1.01;35;21:00:00;22:30:00;26/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL19;EI-PL-A1;29;Qua;D1.01;35;21:00:00;22:30:00;19/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL19;EI-PL-A1;29;Qua;D1.01;35;21:00:00;22:30:00;12/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL19;EI-PL-A1;29;Qua;D1.01;35;21:00:00;22:30:00;28/09/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL19;EI-PL-A1;29;Qua;D1.01;35;21:00:00;22:30:00;21/09/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL19;EI-PL-A1;29;Qua;Indefinido;Indefinido;21:00:00;22:30:00;14/09/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL19;EI-PL-A1;29;Qua;D1.01;35;19:30:00;21:00:00;14/12/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL19;EI-PL-A1;29;Qua;D1.01;35;19:30:00;21:00:00;07/12/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL19;EI-PL-A1;29;Qua;D1.01;35;19:30:00;21:00:00;30/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL19;EI-PL-A1;29;Qua;D1.01;35;19:30:00;21:00:00;23/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL19;EI-PL-A1;29;Qua;D1.01;35;19:30:00;21:00:00;16/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL19;EI-PL-A1;29;Qua;D1.01;35;19:30:00;21:00:00;09/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL19;EI-PL-A1;29;Qua;D1.01;35;19:30:00;21:00:00;26/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL19;EI-PL-A1;29;Qua;D1.01;35;19:30:00;21:00:00;19/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL19;EI-PL-A1;29;Qua;D1.01;35;19:30:00;21:00:00;12/10/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL19;EI-PL-A1;29;Qua;D1.01;35;19:30:00;21:00:00;28/09/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL19;EI-PL-A1;29;Qua;D1.01;35;19:30:00;21:00:00;21/09/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL19;EI-PL-A1;29;Qua;Indefinido;Indefinido;19:30:00;21:00:00;14/09/2022
ME;Crescimento Económico (2º Ciclo);M8650TP01;MEA1;26;Sex;Indefinido;Indefinido;16:00:00;17:30:00;07/10/2022
ME;Crescimento Económico (2º Ciclo);M8650TP01;MEA1;26;Qua;AA2.25;34;13:00:00;14:30:00;12/10/2022
ME;Crescimento Económico (2º Ciclo);M8650TP01;MEA1;26;Qua;AA2.25;34;13:00:00;14:30:00;28/09/2022
ME;Crescimento Económico (2º Ciclo);M8650TP01;MEA1;26;Qua;AA2.25;34;13:00:00;14:30:00;21/09/2022
ME;Crescimento Económico (2º Ciclo);M8650TP01;MEA1;26;Qua;AA2.25;34;13:00:00;14:30:00;14/09/2022
ME;Crescimento Económico (2º Ciclo);M8650TP01;MEA1;26;Ter;AA2.25;34;14:30:00;16:00:00;11/10/2022
ME;Crescimento Económico (2º Ciclo);M8650TP01;MEA1;26;Ter;AA2.25;34;14:30:00;16:00:00;04/10/2022
ME;Crescimento Económico (2º Ciclo);M8650TP01;MEA1;26;Ter;AA2.25;34;14:30:00;16:00:00;27/09/2022
ME;Crescimento Económico (2º Ciclo);M8650TP01;MEA1;26;Ter;AA2.25;34;14:30:00;16:00:00;20/09/2022
ME;Crescimento Económico (2º Ciclo);M8650TP01;MEA1;26;Ter;AA2.25;34;14:30:00;16:00:00;13/09/2022
ME;Crescimento Económico (2º Ciclo);M8650TP01;MEA1;26;Seg;AA2.25;34;14:30:00;16:00:00;10/10/2022
ME;Crescimento Económico (2º Ciclo);M8650TP01;MEA1;26;Seg;AA2.25;34;14:30:00;16:00:00;03/10/2022
ME;Crescimento Económico (2º Ciclo);M8650TP01;MEA1;26;Seg;AA2.25;34;14:30:00;16:00:00;26/09/2022
ME;Crescimento Económico (2º Ciclo);M8650TP01;MEA1;26;Seg;AA2.25;34;14:30:00;16:00:00;19/09/2022
ME;Crescimento Económico (2º Ciclo);M8650TP01;MEA1;26;Seg;AA2.25;34;14:30:00;16:00:00;12/09/2022
ME;Crescimento Económico (2º Ciclo);M8650TP01;MEA1;26;Qui;AA2.25;34;16:00:00;17:30:00;13/10/2022
ME;Crescimento Económico (2º Ciclo);M8650TP01;MEA1;26;Qui;AA2.25;34;16:00:00;17:30:00;06/10/2022
ME;Crescimento Económico (2º Ciclo);M8650TP01;MEA1;26;Qui;AA2.25;34;16:00:00;17:30:00;29/09/2022
ME;Crescimento Económico (2º Ciclo);M8650TP01;MEA1;26;Qui;AA2.25;34;16:00:00;17:30:00;22/09/2022
ME;Crescimento Económico (2º Ciclo);M8650TP01;MEA1;26;Qui;AA2.25;34;16:00:00;17:30:00;15/09/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T03;IGE-PL-C2, IGE-PL-C1, EI-PL-C2, EI-PL-C1;96;Seg;Indefinido;Indefinido;19:30:00;21:00:00;28/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T03;IGE-PL-C2, IGE-PL-C1, EI-PL-C2, EI-PL-C1;96;Seg;Auditório 1;120;19:30:00;21:00:00;21/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T03;IGE-PL-C2, IGE-PL-C1, EI-PL-C2, EI-PL-C1;96;Seg;Auditório 1;120;19:30:00;21:00:00;14/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T03;IGE-PL-C2, IGE-PL-C1, EI-PL-C2, EI-PL-C1;96;Seg;Auditório 1;120;19:30:00;21:00:00;07/11/2022
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T03;IGE-PL-C2, IGE-PL-C1, EI-PL-C2, EI-PL-C1;96;Seg;Auditório 1;120;19:30:00;21:00:00;31/10/2022
